MicrosigaPN;OraclePN;PT Description;NCM;IPI;PIS;COFINS;Fator 18;Fator 12;Fator 7;Fator 4
1C073126DBLC295;1F1C073126DBLC295;CARCACA  PF-EG 0025 1TC                          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C073126DBLC296;1F1C073126DBLC296;CARCACA  PF-EG 0025 1TC                          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C073126DBLC353;1F1C073126DBLC353;CARCACA  PF-EG 0025 2SMS                         ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C073126DBLC357;1F1C073126DBLC357;CARCACA  PF-EG 0025  1/2TC                       ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C073126DBLC400;1F1C073126DBLC400;CARCACA  PG-EG 0025E 28 MM 1.4404 TC P7          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C073126DBLE400;1F1C073126DBLE400;CARCACA PG-EG 0025E 28 1.4404 P7                  ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C073136DBLC361;1F1C073136;CARCACA  PF-EG 0025 1TC                          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C073137DBLC360;1F1C073137DBLC360;CARCACA  PF-EG 0050 1.1/2TC + PT N               ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C073214DBLC326;1F1C073214DBLC326;CARCACA PG-EG 0432E TC 1.4404 3A 6                ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C073214DBLC332;1F1C073214DBLC332;CARCACA PG-EG 0432E TC 1.4404 3A 4                ;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074051DBLC113;1F1C074051DBLC113;CARCACA P-EG 0006                                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074053DBLC011;1F1C074053DBLC011;CARCACA ULTRAFILTER P-EG 0012                     ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074053DBLC137;1F1C074053DBLC137;CARCACA CSF 16                                    ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074053DBVC137;1F1C074053DBVC137;CARCACA P-EG 0012 BSP 1/2                         ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074054DBLC402;1F1C074054DBLC402;CARCACA P-EG 0018 3/4 BSP                         ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074054DBLF402;1F1C074054DBLF402;FILTRO COMPLETO P-EG 0018 3/4 BSP + P-SRF V 5/2   ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1C074055DBLC013;1F1C074055DBLC013;CARCACA P/ VAPOR P-EG 0027                        ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074055DBLC151;1F1C074055DBLC151;CARCACA P/ VAPOR P-EG 0027E                       ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074055DBLC219;1F1C074055DBLC219;CARCACA P/ VAPOR P-EG 0027E                       ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074055DBLC376;1F1C074055DBLC376;CARCACA P/ VAPOR P-EG 0027 1.4404                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074055DBLC378;1F1C074055DBLC378;CARCACA P-EG 00720 SW 1.4404                      ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074055DBLC384;1F1C074055DBLC384;CARCACA P-EG 0027 FLANGE 1 POL 150 LBS            ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074055DBLC387;1F1C074055DBLC387;CARCACA P/ VAPOR P-EG 0027 1 1/2 BSP              ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074055DBLC388;1F1C074055DBLC388;CARCACA P/ VAPOR P-EG 0048 1 1/2 BSP              ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074055DBLC398;1F1C074055DBLC398;CARCACA P/ VAPOR P-EG 0027E 1/2 TC 1.4301         ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074055DBLF398;1F1C074055DBLF398;FILTRO COMPLETO P-EG 0027E 1/2 TC 1.4301 + P-SRF  ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1C074055DBVC013;1F1C074055DBVC013;CARCACA P/ VAPOR P-EG 0027                        ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074056DBC15MP;1F1C074056DBC15MP;CARCACA P-EG 0036 1.1/4 POL BSP                   ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074057BC014MP;1F1C074057BC014MP;CARCACA P/ VAPOR P-EG 0048                        ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074057DBLC014;1F1C074057DBLC014;CARCACA P/ VAPOR P-EG 0048                        ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074057DBLC015;1F1C074057DBLC015;CARCACA FILTRO P-EG 0048 1.4301 DN40 TC           ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074057DBLV014;1F1C074057DBLV014;CARCACA P/ VAPOR P-EG 0048 VITON                  ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074057DBVC014;1F1C074057DBVC014;CARCACA P/ VAPOR P-EG 0048 1 1/2 BSP              ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074058DBLC017;1F1C074058DBLC017;CARCACA P-EG 0072                                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074058DBVC017;1F1C074058DBVC017;CARCACA P-EG 0072  2 BSP                          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074059DBLC016;1F1C074059DBLC016;CARCACA P-EG 0108 2 POL BSP                       ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074059DBVC016;1F1C074059DBVC016;CARCACA P-EG 0108 2 BSP                           ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074060DBLC130;1F1C074060DBLC130;FILTRO P-EG 0144 BSP                              ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074060DBVC344;1F1C074060DBVC344;CARCACA P-EG 0144                                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074060DBVC345;1F1C074060DBVC345;CARCACA P-EG 0144                                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074061DBLC138;1F1C074061DBLC138;CARCACA P-EG 0192                                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074061DBLC198;1F1C074061DBLC198;CARCACA P-EG 0192 BSP                             ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074061DBVC198;1F1C074061DBVC198;CARCACA P-EG 0192 3 BSP                           ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074062DBLC119;1F1C074062DBLC119;CARCACA P-EG 0288                                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074062DBVC119;1F1C074062DBVC119;CARCACA P-EG 0288                                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074126DBLC380;1F1C074126DBLC380;FILTER HOUSING PF-EG 0025 SUPERPLUS CLAMP 1.4301, ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074127DBLC281;1F1C074127DBLC281;CARCACA  PF-EG 0050 1TC                          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074127DBLC368;1F1C074127DBLC368;CARCACA PF-EG 0050 SUPERPLUS CLAMP 1.4303         ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074127DBLF370;1F1C074127DBLF370;FILTRO PF-EG 0050 SUPERPLUS CLAMP 1.4301 + PT N   ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1C074251DBLC113;1F1C074251DBLC113;CARCACA P-EG 0006 1.4404                          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074251DBLF363;1F1C074251DBLF363;FILTRO DE VAPOR CULINARIO P-EG + P-GS + PURGADOR  ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1C074954DBLC012;1F1C074954DBLC012;CARCACA ULTRAFILTER P-EG 0018                     ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C074954DBVC012;1F1C074954DBVC012;CARCACA P-EG 0018 3/4 BSP                         ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075053DBVC137;1F1C075053DBVC137;CARCACA P-EG 0012 NPT 1/2                         ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075054DBLC012;1F1C075054DBLC012;CARCACA P-EG 0018 NPT                             ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075054DBLC261;1F1C075054DBLC261;CARCACA EM ACO INOX 316 - P-EG 0018               ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075055DBLC013;1F1C075055DBLC013;CARCACA P-EG 0027 NPT                             ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075055DBVC013;1F1C075055DBVC013;CARCACA P/ VAPOR P-EG 0027  1 NPT                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075057DBLC014;1F1C075057DBLC014;CARCACA P-EG 0048 NPT                             ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075057DBVC014;1F1C075057DBVC014;CARCACA P/ VAPOR P-EG 0048 1 1/2 NPT              ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075058DBVC017;1F1C075058DBVC017;CARCACA P-EG 0072  2 NPT                          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075058DBVC399;1F1C075058DBVC399;CARCACA P-EG 0072 SW 1.4404 VITON                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075058DBVF399;1F1C075058DBVF399;FILTRO COMPLETO P-EG 0072 SW 1.4404 + P-GSL N 10/3;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1C075059DBLC016;1F1C075059;CARCACAS P-EG 0108 NPT                            ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075059DBLC084;1F1C075059DBLC084;CARCACA P-EG 0108 NPT                             ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075059DBVC016;1F1C075059DBVC016;CARCACA P-EG 0108 2 NPT                           ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075061DBLC198;1F1C075061DBLC198;CARCACA P-EG 0192 NPT                             ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075061DBVC198;1F1C075061DBVC198;CARCACA P-EG 0192 3 NPT                           ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075062-14DBLE;1F1C075062-14DBLE;S/C CORPO CSF 16 3HNPT AI304 EPDMHT ORING 185119  ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075062DBLC119;1F1C075062DBLC119;CARCACA P-EG 0288 NPT 1.4301                      ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075062DBVC119;1F1C075062DBVC119;CARCACA P-EG 0288 3 NPT                           ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075855-14;1C075855-14;CARCACA FILT. GASES IND. - 11850492               ;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075858DBLC017;1F1C075858DBLC017;CARCACA P-EG 0072 FLANGE 2 WN                     ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075858DBLC145;1F1C075858DBLC145;CARCACA P-EG 0072 ANSI 150 1.43014                ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075858DBLC146;1F1C075858DBLC146;CARCACA P-EG 0072 150 DN50 1.4301                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075859DBLC110;1F1C075859DBLC110;CARCACA P-EG 0108                                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075859DBLC200;1F1C075859DBLC200;CARCACA P-EG 0108E 2 WN                           ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075859DBLS383;1F1C075859DBLS383;SKID FILTRACAO MICROBIOLOGICA NITROGENIO DESMONTAD;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1C075861-14DBLC;1F1C075861-14DBLC;CARCACA CSF 16 - 11851092                         ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075861DBLC128;1F1C075861DBLC128;CARCACA P-EG 0192                                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075861DBVC164;1F1C075861DBVC164;CARCACA P-EG 0192 3 WN                            ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075862-14DBVE;1F1C075862-14DBVE;S/C CORPO CSF 16 3H 150 RF AI304 260200604        ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1C075862DBLC079;1F1C075862DBLC079;CARCACA P-EG 0288 FLANGE                          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C075862DBLC363;1F1C075862DBLC363;CARCACA EM ACO INOX P-EG 0288E ANSI 1.4301 3POL   ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076231DBLC279;1F1C076231DBLC279;CARCACA PARA FILTRO SANITARIO ESTERIL MICROBIOLOGI;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076232DBLC220;1F1C076232DBLC220;CARCACA PG-EG 0018E                               ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076232DBLC232;1F1C076232DBLC232;CARCACA PG-EG 0018 TC 304L                        ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076232DBLC298;1F1C076232DBLC298;CARCACA PARA FILTRO DE PARTICULAS PG-EG 0018E     ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076232DBLC375;1F1C076232DBLC375;CARCACA PG-EG 0018E 1 POL                         ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076232DBLC377;1F1C076232DBLC377;CARCACA PG-EG 0018E 1 POL TC                      ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076232DBLC392;1F1C076232DBLC392;CARCACA P/ VAPOR PG-EG 0018E 1/2TC                ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076232DBLC393;1F1C076232DBLC393;CARCACA PG-EG 0018E 1.4301 1/2TC                  ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076233BC296MP;1F1C076233BC296MP;CARCACA FILTRO DE PARTICULAS PG-EG 0032E          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076233DBLC223;1F1C076233DBLC223;CARCACA PG-EG 0032E                               ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076233DBLC227;1F1C076233DBLC227;CARCACA PG-EG 0032E                               ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076233DBLC296;1F1C076233DBLC296;CARCACA FILTRO DE PARTICULAS PG-EG 0032E          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076233DBLC297;1F1C076233DBLC297;CARCACA FILTRO DE PARTICULAS PG-EG 0032E          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076233DBLC397;1F1C076233DBLC397;CARCACA P/ VAPOR PG-EG 0032E 1.4301 1TC           ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076234DBLC295;1F1C076234DBLC295;PG-EG 0072 CLAMP 1.4301 3A CE                     ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076235DBLC268;1F1C076235DBLC268;CARCACA  PG-EG 0144 2                            ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076235DBLC284;1F1C076235DBLC284;CARCACA PARA FILTRO MICROBIOLOGICO PARA GASES PG-E;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076235DBLC293;1F1C076235DBLC293;CARCACA PG-EG 0144 2TC 316L                      ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076235DBLC294;1F1C076235DBLC294;PG-EG 0144 CLAMP 1.4301 3A CE                     ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076235DBLC387;1F1C076235DBLC387;CARCACA PG-EG 0144E 2 1/2 TC 304 INOX            ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076235DBLC388;1F1C076235DBLC388;CARCACA P/ VAPOR PG-EG 0144  2 TC                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076235DBLC390;1F1C076235DBLC390;CARCACA PG-EG 0144  2TC 1.4301                    ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076236DBLC381;1F1C076236DBLC381;CARCACA PG-EG 0192 3TC                            ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076236DBLC382;1F1C076236DBLC382;CARCACA PG-EG 0192 2.1/2TC                        ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076236DBLF384;1F1C076236DBLF384;FILTRO DE AR ESTERIL PG-EG 0192 3 TC + PP100 N    ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1C076241DBLC175;1F1C076241DBLC175;CARCACA PG-EG 0006 DN10 TC                        ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076241DBLC298;1F1C076241DBLC298;PG-EG 0006 CLAMP 1.4404 3A ART.4/3                ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076242DBLC104;1F1C076242DBLC104;CARCACA PG-EG 0018                                ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076242DBLC297;1F1C076242DBLC297;PG-EG 0018 CLAMP 1.4404 3A ART.4/3                ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076242DBLC365;1F1C076242DBLC365;CARCACA PARA FILTRO  PG-EG 0018                   ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076242DBLC394;1F1C076242DBLC394;CARCACA PG-EG 0018E 1/2TC                         ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076243DBLC134;1F1C076243DBLC134;CARCACA PARA VAPOR                                ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076243DBLC140;1F1C076243DBLC140;CARCACA PG-EG 0032                                ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076244BLC369;1F1C076244BLC369;CARCACA PG-EG 0072E 3/8 TC                        ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076244DBLC085;1F1C076244DBLC085;CARCACA PG-EG 0072 TC                             ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076244DBLC108;1F1C076244DBLC108;CARCACA PG-EG 0072                                ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076244DBLC262;1F1C076244DBLC262;CARCACA   PG-EG 0072E 1.1/2 TC                   ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1C076244DBLC265;1F1C076244DBLC265;CARCACA PG-EG 0072E 1+ PT N  + PSV + MAN         ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076244DBLC270;1F1C076244DBLC270;CARCACA - PG-EG 0072 1.1/2TC                      ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076244DBLC278;1F1C076244DBLC278;CARCACA PG-EG 0072 1TC 304                       ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076244DBLC321;1F1C076244DBLC321;CARCACA PG-EG 0072E TC 1.4404 3A 1/2              ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076244DBLC322;1F1C076244DBLC322;CARCACA PG-EG 0072E TC 1.4404 3A 3/4              ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076244DBLC323;1F1C076244DBLC323;CARCACA PG-EG 0072E TC 1.4404 3A 1.1/2            ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076244DBLC324;1F1C076244DBLC324;CARCACA PG-EG 0072E TC 1.4404 3A 2                ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076244DBLC327;1F1C076244DBLC327;CARCACA PG-EG 0072E TC 1.4404 3A 1                ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076244DBLC328;1F1C076244DBLC328;CARCACA PG-EG 0072E TC 1.4404 3A 3                ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076244DBLC329;1F1C076244DBLC329;CARCACA PG-EG 0072E  1 CLASSE 150  CONF. ASME MO ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076244DBLC330;1F1C076244DBLC330;CARCACA PG-EG 0072E  1.1/2 CLASSE 150  CONF. ASM ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076244DBLC331;1F1C076244DBLC331;CARCACA PG-EG 0072E  4 CLASSE 150  CONF. ASME MO ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076244DBLE108;1F1C076244DBLE108;CARCACA PG-EG 0072  1 TC                          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076244DBLF378;1F1C076244DBLF378;FILTRO PG-EG 0072 CLAMP DN20 1.4404 3A CE + P-SRF ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1C076244DBLF379;1F1C076244DBLF379;FILTRO PG-EG 0072 CLAMP DN50 1.4404 3A CE  P-SRF  ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1C076244DBLRED1;1F1C076244DBLRED1;LUVA DE REDUCAO                                   ;73072200;0,0325;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076245DBLC296;1F1C076245DBLC296;PG-EG 0144 CLAMP 1.4301 3A CE                     ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076245DBLC325;1F1C076245DBLC325;CARCACA  PG-EG 0144E 150  1.4404 3A 2             ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C076245DBLF377;1F1C076245DBLF377;FILTRO PG-EG 0144 CLAMP DN65 1.4404 3A CE P-SRF   ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1C078205DBLC325;1F1C078205DBLC325;CARCACA PG-EG 0576E TC 1.4404 3A 4                ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C078205DBLC362;1F1C078205DBLC362;CARCACA PG-EG 0432E  4 WN 150 LBS                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C078205DBLC384;1F1C078205DBLC384;CARCACA PARA  AR ESTERIL PG-EG 0432 4 150LBS FF   ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C078206DBLC359;1F1C078206DBLC359;CARCACA PG-EG 0576E TC 1.4404 3A 3                ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C078206DBLC366;1F1C078206DBLC366;CARCACA PG-EG 0576E 4 150 1.4404 3A CE            ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C082154;1C082154;CARCACA PARA FILTRO DE GASES IND                  ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C082156;1C082156;CARCACA PARA AR C OMPRIMIDO  SG 0576              ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C094205DMEX;1F1C094205;CARCACA P-EG 0432                                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C094207BC242MP;1F1C094207BC242MP;CARCACA PARA VAPOR CULINARIO P-EG 0768            ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C094207DBVC242;1F1C094207DBVC242;CARCACA PARA VAPOR CULINARIO P-EG 0768 6         ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C094207DMEX;1F1C094207DMEX;CARCACA P-EG 0768                                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C1001737;1F1C1001737;PSV 642 2 X 2 FLANGE DIN EN1092 X BSP             ;84814000;;;;;;;
1C100539DBLC075;1F1C100539DBLC075;CARCACA P-EG 0576 FLANGE                          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C100539DBVC257;1F1C100539DBVC257;CARCACA CULINARIA PARA VAPOR P-EG 0576            ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C100X67-LABEL1;1F1C100X67;ETIQUETA SPIRAX ULTRAFILTER                       ;39199090;;;;;;;
1C101851BC010MP;1F1C101851BC010MP;CARCACA ULTRAFILTER P-EG 0432                     ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C101851DBLC379;1F1C101851DBLC379;CARCACA ULTRAFILTER P-EG 0432  3 WN 150 LBS       ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C101851DBLC380;1F1C101851DBLC380;CARCACA EM ACO INOX P-EG 0432 ANSI 1.4301 4 PN16  ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C101851DBVC010;1F1C101851DBVC010;CARCACA ULTRAFILTER P-EG 0432                     ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C101896DBLC025;1F1C101896DBLC025;CARCACA P-EG 0288 ULTRAFILTER                     ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C101896DBVC025;1F1C101896DBVC025;CARCACA P-EG 0288 3 WN                            ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1C105824;1F1C105824;ELEMENTO HIGH FLOW ELEMENT, POLYPROPYLENE 20L, 20 ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1C120024-25;1C120024-25;ELEMENTO FILTRANTE PARA GASES IND                 ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1C120040-25;1C120040-25;ELEMENTO FILTR. P/ FILTRO DE GASES IND.           ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
